Patron Type Code,Patron Type Definition,Total Checkouts,Total Renewals,Age Range,Home Library Code,Home Library Definition,Circulation Active Month,Circulation Active Year,Provided Email Address,Year Patron Registered
0,Adult,25,53,35 to 44 years,r3,Richmond,Oct,2021,TRUE,2011
0,Adult,167,14,60 to 64 years,r3,Richmond,May,2023,TRUE,2003
3,Senior,2371,348,65 to 74 years,r3,Richmond,Jul,2023,TRUE,2005
0,Adult,485,400,60 to 64 years,r3,Richmond,Jul,2023,TRUE,2003
0,Adult,1,0,55 to 59 years,r3,Richmond,Jul,2023,TRUE,2023
2,Teen,14,0,10 to 19 years,r3,Richmond,May,2022,TRUE,2012
2,Teen,481,313,10 to 19 years,r3,Richmond,Mar,2021,TRUE,2013
0,Adult,7,0,60 to 64 years,r3,Richmond,Jul,2023,TRUE,2012
0,Adult,0,0,60 to 64 years,r3,Richmond,,,TRUE,2022
1,Juvenile,1351,507,0 to 9 years,r3,Richmond,May,2023,TRUE,2018
1,Juvenile,497,205,0 to 9 years,r3,Richmond,Jul,2023,TRUE,2018
1,Juvenile,11,11,0 to 9 years,r3,Richmond,Jul,2023,TRUE,2023
3,Senior,0,0,65 to 74 years,r3,Richmond,Jul,2023,TRUE,2021
0,Adult,1,0,60 to 64 years,r3,Richmond,Jul,2023,TRUE,2014
0,Adult,21,0,20 to 24 years,r3,Richmond,May,2023,TRUE,2007
0,Adult,144,95,45 to 54 years,r3,Richmond,Jul,2023,TRUE,2016
1,Juvenile,12,9,0 to 9 years,r3,Richmond,Apr,2022,TRUE,2020
0,Adult,0,0,45 to 54 years,r3,Richmond,,,TRUE,2023
0,Adult,0,0,25 to 34 years,r3,Richmond,Apr,2022,TRUE,2021
0,Adult,4,12,25 to 34 years,r3,Richmond,Jan,2020,TRUE,2019
3,Senior,0,0,75 years and over,r3,Richmond,,,TRUE,2019
3,Senior,424,259,65 to 74 years,r3,Richmond,Jul,2023,TRUE,2009
3,Senior,0,0,75 years and over,r3,Richmond,Jul,2023,TRUE,2015
0,Adult,0,0,60 to 64 years,r3,Richmond,Jul,2023,TRUE,2022
0,Adult,324,179,25 to 34 years,r3,Richmond,Mar,2022,TRUE,2003
2,Teen,39,2,10 to 19 years,r3,Richmond,Jul,2018,TRUE,2014
0,Adult,6,5,60 to 64 years,r3,Richmond,Jul,2023,TRUE,2020
0,Adult,0,0,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2017
0,Adult,86,145,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2015
0,Adult,497,73,20 to 24 years,r3,Richmond,Jan,2023,TRUE,2006
0,Adult,0,0,20 to 24 years,r3,Richmond,Feb,2023,TRUE,2023
0,Adult,1,0,25 to 34 years,r3,Richmond,Apr,2022,TRUE,2021
3,Senior,139,27,65 to 74 years,r3,Richmond,Jun,2023,TRUE,2003
0,Adult,229,94,45 to 54 years,r3,Richmond,Jul,2023,TRUE,2016
0,Adult,862,284,25 to 34 years,r3,Richmond,Jun,2023,TRUE,2003
0,Adult,168,95,45 to 54 years,r3,Richmond,Jul,2023,TRUE,2003
0,Adult,1,3,25 to 34 years,r3,Richmond,Jan,2023,TRUE,2018
0,Adult,0,0,45 to 54 years,r3,Richmond,Jan,2022,TRUE,2020
1,Juvenile,380,260,10 to 19 years,r3,Richmond,Jul,2023,TRUE,2016
3,Senior,0,0,65 to 74 years,r3,Richmond,Nov,2019,TRUE,2019
3,Senior,206,77,75 years and over,r3,Richmond,Jul,2023,TRUE,2003
0,Adult,67,147,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2020
0,Adult,0,0,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2017
1,Juvenile,58,36,0 to 9 years,r3,Richmond,Aug,2022,TRUE,2018
3,Senior,0,0,75 years and over,r3,Richmond,,,TRUE,2022
0,Adult,36,13,45 to 54 years,r3,Richmond,Sep,2022,TRUE,2011
1,Juvenile,14,12,10 to 19 years,r3,Richmond,Oct,2022,TRUE,2017
0,Adult,6,0,45 to 54 years,r3,Richmond,Dec,2017,TRUE,2009
1,Juvenile,14,12,0 to 9 years,r3,Richmond,Jul,2023,TRUE,2021
0,Adult,0,0,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2022
0,Adult,1,0,55 to 59 years,r3,Richmond,Apr,2023,TRUE,2023
0,Adult,19,0,10 to 19 years,r3,Richmond,Jun,2019,TRUE,2017
0,Adult,648,343,20 to 24 years,r3,Richmond,Jun,2023,TRUE,2012
0,Adult,54,9,45 to 54 years,r3,Richmond,Sep,2022,TRUE,2013
0,Adult,3,5,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2017
0,Adult,656,317,45 to 54 years,r3,Richmond,Jun,2021,TRUE,2003
3,Senior,233,329,65 to 74 years,r3,Richmond,Jul,2023,TRUE,2003
0,Adult,13,6,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2021
0,Adult,2,1,25 to 34 years,r3,Richmond,Jun,2021,TRUE,2016
3,Senior,0,0,65 to 74 years,r3,Richmond,May,2023,TRUE,2022
2,Teen,411,40,10 to 19 years,r3,Richmond,Apr,2017,TRUE,2009
0,Adult,11,9,45 to 54 years,r3,Richmond,Feb,2020,TRUE,2010
1,Juvenile,198,90,0 to 9 years,r3,Richmond,Jul,2023,TRUE,2022
0,Adult,47,66,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2010
0,Adult,113,98,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2003
0,Adult,88,94,25 to 34 years,r3,Richmond,Jun,2021,TRUE,2011
0,Adult,39,0,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2003
0,Adult,22,29,35 to 44 years,r3,Richmond,Sep,2022,TRUE,2014
0,Adult,0,0,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2020
2,Teen,333,107,10 to 19 years,r3,Richmond,Jul,2023,TRUE,2011
1,Juvenile,64,88,10 to 19 years,r3,Richmond,May,2021,TRUE,2017
1,Juvenile,57,41,10 to 19 years,r3,Richmond,Jun,2023,TRUE,2017
2,Teen,85,70,10 to 19 years,r3,Richmond,Feb,2023,TRUE,2015
0,Adult,15,5,35 to 44 years,r3,Richmond,Apr,2023,TRUE,2010
3,Senior,400,54,65 to 74 years,r3,Richmond,Jun,2023,TRUE,2003
0,Adult,7,2,35 to 44 years,r3,Richmond,Jun,2023,TRUE,2019
0,Adult,37,22,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2021
0,Adult,300,288,35 to 44 years,r3,Richmond,Mar,2022,TRUE,2003
1,Juvenile,2,0,10 to 19 years,r3,Richmond,Feb,2023,TRUE,2018
0,Adult,13,23,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2015
3,Senior,39,59,65 to 74 years,r3,Richmond,May,2023,TRUE,2012
3,Senior,95,23,65 to 74 years,r3,Richmond,Dec,2021,TRUE,2010
1,Juvenile,0,0,0 to 9 years,r3,Richmond,,,TRUE,2015
0,Adult,5,5,45 to 54 years,r3,Richmond,Feb,2023,TRUE,2018
2,Teen,12,0,10 to 19 years,r3,Richmond,Feb,2015,TRUE,2010
0,Adult,28,1,20 to 24 years,r3,Richmond,Feb,2015,TRUE,2010
0,Adult,79,12,45 to 54 years,r3,Richmond,Jun,2023,TRUE,2004
0,Adult,5,12,25 to 34 years,r3,Richmond,Feb,2020,TRUE,2016
1,Juvenile,200,0,10 to 19 years,r3,Richmond,Feb,2021,TRUE,2018
0,Adult,4,1,25 to 34 years,r3,Richmond,Jun,2021,TRUE,2017
1,Juvenile,111,39,10 to 19 years,r3,Richmond,Sep,2020,TRUE,2015
3,Senior,21,12,65 to 74 years,r3,Richmond,Nov,2019,TRUE,2015
0,Adult,39,89,55 to 59 years,r3,Richmond,Aug,2022,TRUE,2012
3,Senior,3451,769,75 years and over,r3,Richmond,May,2021,TRUE,2003
3,Senior,459,4,65 to 74 years,r3,Richmond,Apr,2023,TRUE,2003
1,Juvenile,2,0,10 to 19 years,r3,Richmond,May,2018,TRUE,2015
0,Adult,962,232,35 to 44 years,r3,Richmond,Aug,2020,TRUE,2006
0,Adult,0,0,25 to 34 years,r3,Richmond,,,TRUE,2022
3,Senior,276,159,75 years and over,r3,Richmond,Jul,2023,TRUE,2004
2,Teen,386,638,10 to 19 years,r3,Richmond,Jul,2023,TRUE,2017
0,Adult,19,18,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2014
0,Adult,410,124,25 to 34 years,r3,Richmond,Oct,2020,TRUE,2009
0,Adult,481,410,60 to 64 years,r3,Richmond,Jul,2023,TRUE,2010
0,Adult,0,0,25 to 34 years,r3,Richmond,Jan,2023,TRUE,2022
0,Adult,12,13,35 to 44 years,r3,Richmond,Dec,2022,TRUE,2021
1,Juvenile,13,12,0 to 9 years,r3,Richmond,Jan,2023,TRUE,2022
2,Teen,152,7,10 to 19 years,r3,Richmond,Nov,2019,TRUE,2011
2,Teen,260,20,10 to 19 years,r3,Richmond,Mar,2021,TRUE,2009
1,Juvenile,51,53,0 to 9 years,r3,Richmond,Jul,2023,TRUE,2019
0,Adult,3,3,25 to 34 years,r3,Richmond,May,2023,TRUE,2014
1,Juvenile,13,5,10 to 19 years,r3,Richmond,Mar,2023,TRUE,2017
0,Adult,2,1,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2016
3,Senior,64,31,65 to 74 years,r3,Richmond,Jul,2023,TRUE,2019
0,Adult,110,66,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2015
0,Adult,371,172,55 to 59 years,r3,Richmond,Jul,2023,TRUE,2011
0,Adult,0,0,25 to 34 years,r3,Richmond,Feb,2020,TRUE,2016
0,Adult,61,93,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2019
0,Adult,16,15,45 to 54 years,r3,Richmond,Jun,2023,TRUE,2009
3,Senior,86,186,65 to 74 years,r3,Richmond,Sep,2021,TRUE,2003
0,Adult,1,0,25 to 34 years,r3,Richmond,Dec,2021,TRUE,2017
0,Adult,290,165,60 to 64 years,r3,Richmond,Aug,2021,TRUE,2003
0,Adult,0,0,25 to 34 years,r3,Richmond,Mar,2022,TRUE,2022
2,Teen,2219,2239,10 to 19 years,r3,Richmond,Jul,2023,TRUE,2009
1,Juvenile,399,540,0 to 9 years,r3,Richmond,Jun,2023,TRUE,2015
1,Juvenile,557,138,10 to 19 years,r3,Richmond,Nov,2022,TRUE,2014
0,Adult,71,19,45 to 54 years,r3,Richmond,May,2023,TRUE,2010
0,Adult,2,6,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2023
0,Adult,65,109,35 to 44 years,r3,Richmond,Sep,2022,TRUE,2003
3,Senior,199,269,65 to 74 years,r3,Richmond,Jul,2023,TRUE,2003
0,Adult,683,596,45 to 54 years,r3,Richmond,Jul,2023,TRUE,2003
0,Adult,179,17,45 to 54 years,r3,Richmond,Aug,2022,TRUE,2010
0,Adult,0,0,25 to 34 years,r3,Richmond,Aug,2022,TRUE,2017
0,Adult,0,0,20 to 24 years,r3,Richmond,Sep,2022,TRUE,2022
1,Juvenile,42,8,0 to 9 years,r3,Richmond,Aug,2019,TRUE,2016
0,Adult,48,39,35 to 44 years,r3,Richmond,Apr,2021,TRUE,2003
0,Adult,0,0,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2020
2,Teen,107,9,10 to 19 years,r3,Richmond,Oct,2022,TRUE,2015
0,Adult,0,0,60 to 64 years,r3,Richmond,Jul,2023,TRUE,2020
0,Adult,1367,294,20 to 24 years,r3,Richmond,Dec,2021,TRUE,2009
0,Adult,272,247,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2003
1,Juvenile,0,0,0 to 9 years,r3,Richmond,,,TRUE,2021
0,Adult,6,8,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2023
2,Teen,181,54,10 to 19 years,r3,Richmond,Jul,2023,TRUE,2013
1,Juvenile,160,73,10 to 19 years,r3,Richmond,Jun,2023,TRUE,2016
2,Teen,827,93,10 to 19 years,r3,Richmond,May,2023,TRUE,2009
2,Teen,3068,551,10 to 19 years,r3,Richmond,Jul,2023,TRUE,2011
0,Adult,410,375,45 to 54 years,r3,Richmond,Jun,2023,TRUE,2006
2,Teen,241,157,10 to 19 years,r3,Richmond,May,2022,TRUE,2015
3,Senior,5,5,75 years and over,r3,Richmond,May,2023,TRUE,2010
0,Adult,4,0,60 to 64 years,r3,Richmond,Jul,2023,TRUE,2022
1,Juvenile,79,17,0 to 9 years,r3,Richmond,Jul,2023,TRUE,2022
1,Juvenile,12,8,0 to 9 years,r3,Richmond,Jul,2023,TRUE,2022
0,Adult,0,0,25 to 34 years,r3,Richmond,Aug,2022,TRUE,2021
2,Teen,23,0,10 to 19 years,r3,Richmond,Jun,2021,TRUE,2017
0,Adult,375,67,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2003
0,Adult,186,265,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2012
0,Adult,68,4,55 to 59 years,r3,Richmond,Jun,2022,TRUE,2011
0,Adult,254,6,20 to 24 years,r3,Richmond,Jun,2022,TRUE,2011
0,Adult,3,7,45 to 54 years,r3,Richmond,Jun,2022,TRUE,2022
0,Adult,25,7,55 to 59 years,r3,Richmond,Jul,2023,TRUE,2003
2,Teen,48,24,10 to 19 years,r3,Richmond,Apr,2023,TRUE,2015
0,Adult,51,140,60 to 64 years,r3,Richmond,Jul,2023,TRUE,2003
3,Senior,0,0,75 years and over,r3,Richmond,Jul,2023,TRUE,2012
2,Teen,15,0,10 to 19 years,r3,Richmond,Aug,2022,TRUE,2013
0,Adult,177,136,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2009
0,Adult,13,7,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2015
0,Adult,1,2,45 to 54 years,r3,Richmond,Feb,2020,TRUE,2014
1,Juvenile,13,17,10 to 19 years,r3,Richmond,Feb,2022,TRUE,2014
3,Senior,0,0,65 to 74 years,r3,Richmond,Oct,2021,TRUE,2020
0,Adult,76,12,45 to 54 years,r3,Richmond,Jul,2023,TRUE,2013
0,Adult,0,0,25 to 34 years,r3,Richmond,May,2022,TRUE,2017
0,Adult,76,13,45 to 54 years,r3,Richmond,Jan,2021,TRUE,2019
0,Adult,14,10,55 to 59 years,r3,Richmond,Jun,2023,TRUE,2015
0,Adult,158,178,35 to 44 years,r3,Richmond,Aug,2022,TRUE,2005
0,Adult,0,0,60 to 64 years,r3,Richmond,,,TRUE,2021
3,Senior,994,1198,75 years and over,r3,Richmond,Jul,2023,TRUE,2003
3,Senior,599,866,65 to 74 years,r3,Richmond,Apr,2022,TRUE,2003
0,Adult,36,59,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2012
0,Adult,4,8,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2021
3,Senior,1,0,65 to 74 years,r3,Richmond,Aug,2022,TRUE,2019
0,Adult,138,18,20 to 24 years,r3,Richmond,Oct,2020,TRUE,2012
3,Senior,0,0,65 to 74 years,r3,Richmond,Jul,2023,TRUE,2015
0,Adult,6,9,20 to 24 years,r3,Richmond,May,2023,TRUE,2019
3,Senior,1054,285,65 to 74 years,r3,Richmond,Aug,2022,TRUE,2003
3,Senior,1170,176,65 to 74 years,r3,Richmond,Jul,2023,TRUE,2003
0,Adult,27,3,60 to 64 years,r3,Richmond,Jul,2023,TRUE,2009
0,Adult,0,0,60 to 64 years,r3,Richmond,Sep,2019,TRUE,2019
3,Senior,1031,1646,65 to 74 years,r3,Richmond,Jul,2023,TRUE,2011
1,Juvenile,24,18,10 to 19 years,r3,Richmond,Jul,2023,TRUE,2019
0,Adult,0,0,60 to 64 years,r3,Richmond,Mar,2023,TRUE,2015
0,Adult,351,787,45 to 54 years,r3,Richmond,Jul,2023,TRUE,2009
3,Senior,191,180,75 years and over,r3,Richmond,Dec,2020,TRUE,2009
1,Juvenile,19,14,10 to 19 years,r3,Richmond,Feb,2023,TRUE,2018
0,Adult,12,10,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2017
0,Adult,21,35,25 to 34 years,r3,Richmond,Sep,2022,TRUE,2014
1,Juvenile,364,47,10 to 19 years,r3,Richmond,May,2023,TRUE,2013
1,Juvenile,159,13,0 to 9 years,r3,Richmond,Sep,2020,TRUE,2017
0,Adult,0,0,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2021
0,Adult,174,144,25 to 34 years,r3,Richmond,Dec,2022,TRUE,2018
0,Adult,447,448,45 to 54 years,r3,Richmond,Jul,2023,TRUE,2003
3,Senior,13,25,65 to 74 years,r3,Richmond,Jul,2023,TRUE,2021
0,Adult,20,33,20 to 24 years,r3,Richmond,Sep,2021,TRUE,2019
0,Adult,172,73,25 to 34 years,r3,Richmond,Dec,2022,TRUE,2009
0,Adult,0,0,25 to 34 years,r3,Richmond,Jan,2023,TRUE,2018
0,Adult,0,0,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2019
0,Adult,8,5,55 to 59 years,r3,Richmond,Jul,2023,TRUE,2022
0,Adult,31,15,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2009
1,Juvenile,12,17,10 to 19 years,r3,Richmond,Jan,2023,TRUE,2018
2,Teen,35,10,10 to 19 years,r3,Richmond,Jun,2022,TRUE,2011
3,Senior,24,0,65 to 74 years,r3,Richmond,Jan,2023,TRUE,2003
2,Teen,23,0,10 to 19 years,r3,Richmond,Jun,2021,TRUE,2017
0,Adult,12,12,35 to 44 years,r3,Richmond,May,2023,TRUE,2022
0,Adult,26,55,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2014
0,Adult,630,64,55 to 59 years,r3,Richmond,May,2023,TRUE,2003
1,Juvenile,14,0,0 to 9 years,r3,Richmond,Jul,2019,TRUE,2019
0,Adult,303,65,55 to 59 years,r3,Richmond,Aug,2022,TRUE,2003
0,Adult,175,86,20 to 24 years,r3,Richmond,Dec,2022,TRUE,2005
2,Teen,11,0,10 to 19 years,r3,Richmond,Apr,2017,TRUE,2015
3,Senior,41,17,65 to 74 years,r3,Richmond,Jul,2023,TRUE,2005
0,Adult,0,0,60 to 64 years,r3,Richmond,Jan,2021,TRUE,2019
3,Senior,150,90,65 to 74 years,r3,Richmond,Jul,2023,TRUE,2009
3,Senior,0,0,65 to 74 years,r3,Richmond,Sep,2022,TRUE,2022
0,Adult,52,38,45 to 54 years,r3,Richmond,Jul,2023,TRUE,2014
3,Senior,360,29,75 years and over,r3,Richmond,Jun,2021,TRUE,2003
0,Adult,86,10,25 to 34 years,r3,Richmond,Jun,2021,TRUE,2003
0,Adult,2,2,20 to 24 years,r3,Richmond,Jul,2019,TRUE,2019
3,Senior,1,0,75 years and over,r3,Richmond,Mar,2022,TRUE,2016
2,Teen,19,1,10 to 19 years,r3,Richmond,Oct,2019,TRUE,2017
0,Adult,54,0,60 to 64 years,r3,Richmond,Nov,2019,TRUE,2015
3,Senior,21,3,75 years and over,r3,Richmond,Jul,2023,TRUE,2003
0,Adult,64,11,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2019
0,Adult,740,263,60 to 64 years,r3,Richmond,Jul,2023,TRUE,2003
0,Adult,0,0,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2022
0,Adult,2,3,25 to 34 years,r3,Richmond,Nov,2022,TRUE,2022
0,Adult,0,0,35 to 44 years,r3,Richmond,Jan,2023,TRUE,2023
0,Adult,0,0,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2022
3,Senior,598,265,75 years and over,r3,Richmond,Jul,2023,TRUE,2006
0,Adult,0,0,20 to 24 years,r3,Richmond,Jul,2023,TRUE,2020
3,Senior,20,4,75 years and over,r3,Richmond,Jul,2023,TRUE,2008
0,Adult,34,14,25 to 34 years,r3,Richmond,Mar,2021,TRUE,2003
0,Adult,0,0,45 to 54 years,r3,Richmond,May,2023,TRUE,2015
0,Adult,0,0,45 to 54 years,r3,Richmond,Dec,2022,TRUE,2018
0,Adult,0,0,35 to 44 years,r3,Richmond,Jun,2023,TRUE,2018
0,Adult,217,0,60 to 64 years,r3,Richmond,Aug,2021,TRUE,2003
0,Adult,5,2,45 to 54 years,r3,Richmond,Apr,2023,TRUE,2009
3,Senior,388,32,65 to 74 years,r3,Richmond,Jul,2023,TRUE,2011
0,Adult,190,233,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2017
0,Adult,0,0,35 to 44 years,r3,Richmond,Oct,2022,TRUE,2019
1,Juvenile,0,0,0 to 9 years,r3,Richmond,Jun,2023,TRUE,2019
0,Adult,1,0,25 to 34 years,r3,Richmond,Jun,2023,TRUE,2015
0,Adult,12,14,35 to 44 years,r3,Richmond,Aug,2022,TRUE,2020
0,Adult,77,9,25 to 34 years,r3,Richmond,Apr,2021,TRUE,2003
0,Adult,120,189,25 to 34 years,r3,Richmond,May,2023,TRUE,2016
2,Teen,1,0,10 to 19 years,r3,Richmond,Dec,2015,TRUE,2015
2,Teen,111,1,10 to 19 years,r3,Richmond,Nov,2022,TRUE,2010
0,Adult,128,71,25 to 34 years,r3,Richmond,Apr,2023,TRUE,2003
0,Adult,1551,1184,45 to 54 years,r3,Richmond,Jul,2023,TRUE,2003
0,Adult,0,0,45 to 54 years,r3,Richmond,Apr,2023,TRUE,2023
0,Adult,0,0,45 to 54 years,r3,Richmond,Jul,2023,TRUE,2018
0,Adult,1011,621,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2003
0,Adult,13,9,55 to 59 years,r3,Richmond,Jul,2023,TRUE,2018
2,Teen,228,6,10 to 19 years,r3,Richmond,Feb,2020,TRUE,2012
2,Teen,269,4,10 to 19 years,r3,Richmond,Oct,2020,TRUE,2011
0,Adult,53,10,45 to 54 years,r3,Richmond,May,2023,TRUE,2017
0,Adult,2593,2774,60 to 64 years,r3,Richmond,Jul,2023,TRUE,2003
2,Teen,32,20,10 to 19 years,r3,Richmond,Apr,2021,TRUE,2018
3,Senior,2309,426,65 to 74 years,r3,Richmond,Jun,2023,TRUE,2003
0,Adult,0,0,20 to 24 years,r3,Richmond,May,2023,TRUE,2022
0,Adult,285,48,45 to 54 years,r3,Richmond,Nov,2021,TRUE,2010
3,Senior,22,4,65 to 74 years,r3,Richmond,Jun,2023,TRUE,2003
0,Adult,10,2,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2012
0,Adult,466,114,20 to 24 years,r3,Richmond,Jul,2019,TRUE,2008
2,Teen,416,121,10 to 19 years,r3,Richmond,Dec,2022,TRUE,2015
0,Adult,268,242,55 to 59 years,r3,Richmond,Jul,2021,TRUE,2003
2,Teen,222,201,10 to 19 years,r3,Richmond,Jun,2023,TRUE,2018
0,Adult,66,136,45 to 54 years,r3,Richmond,Jun,2022,TRUE,2006
3,Senior,21,38,65 to 74 years,r3,Richmond,Nov,2019,TRUE,2010
0,Adult,3001,2251,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2008
0,Adult,835,419,60 to 64 years,r3,Richmond,Jul,2023,TRUE,2009
0,Adult,637,7,20 to 24 years,r3,Richmond,May,2015,TRUE,2004
0,Adult,2,4,45 to 54 years,r3,Richmond,Mar,2020,TRUE,2020
0,Adult,12,4,35 to 44 years,r3,Richmond,Dec,2021,TRUE,2015
1,Juvenile,219,76,10 to 19 years,r3,Richmond,Jul,2023,TRUE,2016
3,Senior,1,0,75 years and over,r3,Richmond,Aug,2021,TRUE,2021
2,Teen,681,950,10 to 19 years,r3,Richmond,Aug,2021,TRUE,2012
0,Adult,13,0,25 to 34 years,r3,Richmond,Jan,2020,TRUE,2018
3,Senior,307,223,65 to 74 years,r3,Richmond,Jun,2023,TRUE,2003
0,Adult,0,0,35 to 44 years,r3,Richmond,Mar,2023,TRUE,2023
0,Adult,17,4,45 to 54 years,r3,Richmond,Mar,2022,TRUE,2012
0,Adult,232,198,60 to 64 years,r3,Richmond,Jul,2023,TRUE,2003
0,Adult,302,96,35 to 44 years,r3,Richmond,Feb,2023,TRUE,2008
0,Adult,6,1,45 to 54 years,r3,Richmond,Sep,2022,TRUE,2021
0,Adult,0,0,35 to 44 years,r3,Richmond,,,TRUE,2022
3,Senior,490,5,75 years and over,r3,Richmond,Sep,2021,TRUE,2003
2,Teen,76,33,10 to 19 years,r3,Richmond,Mar,2022,TRUE,2014
0,Adult,9,8,20 to 24 years,r3,Richmond,Jul,2023,TRUE,2023
3,Senior,77,24,65 to 74 years,r3,Richmond,Feb,2023,TRUE,2012
0,Adult,0,0,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2022
0,Adult,7,10,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2017
0,Adult,0,0,35 to 44 years,r3,Richmond,Jan,2022,TRUE,2016
1,Juvenile,0,0,0 to 9 years,r3,Richmond,Sep,2021,TRUE,2017
0,Adult,0,0,35 to 44 years,r3,Richmond,Jun,2023,TRUE,2017
2,Teen,92,1,10 to 19 years,r3,Richmond,Aug,2019,TRUE,2012
2,Teen,469,25,10 to 19 years,r3,Richmond,May,2023,TRUE,2012
2,Teen,46,15,10 to 19 years,r3,Richmond,May,2023,TRUE,2015
2,Teen,431,20,10 to 19 years,r3,Richmond,Sep,2022,TRUE,2009
0,Adult,0,0,55 to 59 years,r3,Richmond,Jun,2023,TRUE,2023
0,Adult,41,40,25 to 34 years,r3,Richmond,Apr,2023,TRUE,2003
0,Adult,64,59,35 to 44 years,r3,Richmond,Oct,2022,TRUE,2010
0,Adult,27,6,10 to 19 years,r3,Richmond,Sep,2022,TRUE,2011
0,Adult,10,16,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2019
0,Adult,14,16,25 to 34 years,r3,Richmond,Feb,2023,TRUE,2021
3,Senior,787,86,75 years and over,r3,Richmond,Apr,2023,TRUE,2008
0,Adult,3,0,25 to 34 years,r3,Richmond,Nov,2020,TRUE,2020
0,Adult,2678,333,10 to 19 years,r3,Richmond,Jul,2022,TRUE,2010
2,Teen,976,157,10 to 19 years,r3,Richmond,Jul,2023,TRUE,2013
0,Adult,41,58,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2019
0,Adult,218,73,25 to 34 years,r3,Richmond,May,2023,TRUE,2003
0,Adult,4,2,25 to 34 years,r3,Richmond,Jun,2023,TRUE,2016
0,Adult,0,0,25 to 34 years,r3,Richmond,May,2023,TRUE,2019
0,Adult,21,18,20 to 24 years,r3,Richmond,May,2021,TRUE,2017
1,Juvenile,0,0,10 to 19 years,r3,Richmond,Oct,2019,TRUE,2014
0,Adult,5,0,10 to 19 years,r3,Richmond,Nov,2021,TRUE,2015
0,Adult,1083,586,35 to 44 years,r3,Richmond,Jul,2023,TRUE,2016
0,Adult,511,494,20 to 24 years,r3,Richmond,Jul,2023,TRUE,2013
0,Adult,1664,599,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2003
0,Adult,1014,774,20 to 24 years,r3,Richmond,Jul,2023,TRUE,2006
0,Adult,21,33,35 to 44 years,r3,Richmond,Sep,2021,TRUE,2015
0,Adult,13,7,25 to 34 years,r3,Richmond,Jul,2023,TRUE,2022
1,Juvenile,3487,723,10 to 19 years,r3,Richmond,Jul,2023,TRUE,2013
1,Juvenile,2212,830,10 to 19 years,r3,Richmond,Jul,2023,TRUE,2015
0,Adult,723,286,45 to 54 years,r3,Richmond,Jul,2023,TRUE,2009
2,Teen,54,5,10 to 19 years,r3,Richmond,Sep,2022,TRUE,2016
2,Teen,89,132,10 to 19 years,r3,Richmond,Jul,2023,TRUE,2015
2,Teen,1894,1069,10 to 19 years,r3,Richmond,Jul,2023,TRUE,2009
0,Adult,8,0,45 to 54 years,r3,Richmond,May,2023,TRUE,2018
3,Senior,1413,357,75 years and over,r3,Richmond,Apr,2021,TRUE,2003
0,Adult,92,20,55 to 59 years,r3,Richmond,Jul,2023,TRUE,2003
0,Adult,326,219,45 to 54 years,r3,Richmond,Jul,2023,TRUE,2003
0,Adult,7,0,25 to 34 years,r3,Richmond,Mar,2023,TRUE,2017
